file	Main Script	alphabet	Common	Latin	Greek	Cyrillic	Armenian	Hebrew	Arabic	Syriac	Thaana	Devanagari	Bengali	Gurmukhi	Gujarati	Oriya	Tamil	Telugu	Kannada	Malayalam	Sinhala	Thai	Lao	Tibetan	Myanmar	Georgian	Hangul	Ethiopic	Cherokee	Canadian_Aboriginal	Ogham	Runic	Khmer	Mongolian	Hiragana	Katakana	Bopomofo	Han	Yi	Old_Italic	Gothic	Deseret	Inherited	Tagalog	Hanunoo	Buhid	Tagbanwa	Limbu	Tai_Le	Linear_B	Ugaritic	Shavian	Osmanya	Cypriot	Braille	Buginese	Coptic	New_Tai_Lue	Glagolitic	Tifinagh	Syloti_Nagri	Old_Persian	Kharoshthi	Balinese	Cuneiform	Phoenician	Phags_Pa	Nko	Sundanese	Lepcha	Ol_Chiki	Vai	Saurashtra	Kayah_Li	Rejang	Lycian	Carian	Lydian	Cham	Tai_Tham	Tai_Viet	Avestan	Egyptian_Hieroglyphs	Samaritan	Lisu	Bamum	Javanese	Meetei_Mayek	Imperial_Aramaic	Old_South_Arabian	Inscriptional_Parthian	Inscriptional_Pahlavi	Old_Turkic	Kaithi	Batak	Brahmi	Mandaic	Chakma	Meroitic_Cursive	Meroitic_Hieroglyphs	Miao	Sharada	Sora_Sompeng	Takri	Unknown
sbe-sbe.txt	Latin	a ieunoy dmlkwtshbg .YpNKT“”ꞌMSGPEI?HUD!AB‘’:L-0W4O1;2()35–6 798f[]	29	38																																																																																																					
seh-seh.txt	Latin	 a niuekmowtpdbhzylgsr .cMf'YN:jP”“vIA?T!DBKxSUL-Z’‘EJGHCOWFRX()[]V	17	50																																																																																																					
sey-seyNT.txt	Latin	 aieꞌëuo̱ jpcsyrnhtq mñ.JdMC:l“”PIYS¿?DúËTbAíéNH‘’EÑgfóázvB¡!QFG̲OLZRUkxÍ()Ú;2	17	59																																							2																																																														
sgb-sgb.txt	Latin	a niyohlmk tpgê bursw.deA-NHJP“M”KITCá!YBGDSE?Lc‘’íÊWFvfzRq:0úZOU()12xj4ó[]65ñQ3	23	57																																																																																																					
sgz-sgz.txt	Latin	 ainárumtkogls epd b.hMwKI“Á”ATNPG?!SDB‘’EURLW:O;H0()y[]2164-537–	26	39																																																																																																					
shj-shj.txt	Latin	  anägekdsoituymxlcwp b.r'NYzK“”AM?!jSPB‘’XWLDfTUGFZCO0IJ()ꞌER1598247	21	48																																																																																																					
shp-shpNTpo.txt	Latin	a inoketbjs rm xhJy.wápcíéD—:uIlódM;NEP¿?SúC*Ag“”fBR¡!zvT‘’WLKqGOHFZ-Y()Qñ[]UÁXÉVÓÚ	21	62																																																																																																					
sim-sim.txt	Latin	 ainromkshelu bwd.jvtyg p�UAJWfMHKO?LSNPET0F-!BGI1DY2R7456398V[]()*	23	44																																																																																																					
sja-sjaNT.txt	Latin	a iepr'ã dkɨtmoujchnb.w sMõ-gĩATJáỹl:PCẽũ—Ië́Wú¿?;EKNSé¡!ívŨ’“”fƗ‘óÃRBOzGFDLHñqUZ()ÉÁ[]xÓVẼYËQ	21	72																																							2																																																														
sll-sll.txt	Latin	 ainoegrmlu wthdbs p.kyYGETN“”PDKM?HSAOIWBLU‘’R()013:74-6C5	20	39																																																																																																					
smk-smkNT.txt	Latin	a niotsmk yr'egupblwd .SDKJ-MA“”PNBICW!h?TGU;‘’Ec:LROvfHFzqZY0jx()4—16V35Q2	24	51																																																																																																					
snc-snc.txt	Latin	a ieḡrnoutm vbk s-g.dBlfIMḠ“V”KAwST?NPp!E()R;‘’DG0:hF1HL27O4356[]8U9WCy	27	44																																																																																																					
snn-snnNT.txt	Latin	 aiëue'nobcrsyj g th.mñqJRpMYzüCB:ldS—ËíTúA?¿GP“”EéZIQHfvóá¡!DNFLOÑUxk041V2;	18	58																																																																																																					
snp-snp-lambau.txt	Latin	 aoinletmuy bfhwd kg.s-ápYIGHFEW?MASL()NK'P1:02O3B47U5TD698![]Jr/	24	41																																																																																																					
snp-snp.txt	Latin	 aoiemlntuk ywfd g.bs-ápEYIGKWA?LMNS()O’P1F:023h4B75DT6UH98![]Jr½	24	41																																																																																																					
snx-snx.txt	Latin	  anieuxosdgmlbry.jkt phSNYA“”wXJ?P!MGIKBH‘’0Dv1TWE2L7 :534ORU6();9	24	43																																																																																																					
sny-sny.txt	Latin	 eaionwtrsu'my lp. fhSOLAJ1:MN2F“”[]PkK!3T;?4dEW560-H798‘’bIYR()gGvBDj{}U—	31	43																																																																																																					
som-som.txt	Latin	"a iodnuyehskrlbgwm xt q.cjfOIMR'WSYBA;HK?CLDNGXEFQT-U!:()J"""	13	46																																																																																																					
soq-soq.txt	Latin	a einowdmuspt lb.r kIgGTMEN“”SA!PKD?‘’BOW0:RL17U4256;38-9()	25	34																																																																																																					
soy-soy.txt	Latin	" ɛ́iɑnukp ɔemsylrt̃.cow UfhŋA-KYPN:L?MIST!ÈR0FWHO[]()“”""2Ɛ1*4é56C–73"	25	41																																							3																																																														
spa-spablm.txt	Latin	 eaosrnlidutcmp bhy.q vgéíjóáfzES“:DPAñ”YJLú;HCMNT?I¿BxQ!¡RG‘VO’UZÉF—k()üK-Á[]WÍÚXÑw'	21	64																																																																																																					
spa-spapddpt.txt	Latin	 eaosrnlidutcmp b .yhqgvóájíféAEYzPÉ:SVJCLDúñMTNʼI¿?H¡!0BQxROG21FU-5Z34;678ükÁ9()[]KÚÓ…Ñ	27	61																																																																																																					
spa-spaRV1909.txt	Latin	 eaosrnldiutcm pháyb vq.gíéój:fYJ;zEDASñPMúICH?¿NLBTOGRxQFV-UZâî¡!ê()ÓüÉôÁÍKkÚûÑXÎ	13	69																																																																																																					
spa-sparvg.txt	Latin	 eaosrnlidutcm pyhb vqá.gíjóé;fJYz:DESAñPúMI¿?HCNÉLBTxGRQOVF¡!Z-U()üÁKkÚÍÓÑ­	14	62																																																																																																					
spa-spavbl.txt	Latin	 eaosrnlidutcmp b .yqhgvíáójféSEñzD“AJ”P:LúTMCN!¿?¡H;IxYBQRGV‘’0UÉF-OZ()21—534ü76–8K9k…ÁWÚwòīº	30	64																																																																																																					
spl-spl.txt	Latin	 âeamntiŋouky gplhws.brYdA “”OKSNMLPHBGED?TWIÂ0RU124536798(/)’Ŋ	21	42																																																																																																					
spm-spm.txt	Latin	a  ihɨgmnuresovtkŋb .pdGzAMlIKf“”JPNUSE?‘’B!FT0ODRH1L2475j3()6w9_8ZYy	23	46																																																																																																					
spp-spp.txt	Latin	 ianeyu mkprɛswàŋl ohɲgtáɔb.cf'KjùíYìè̀Mdú:«»S‑ƝLzéPîò́?ûêŊUNTâĴvAW!óZBIE-CF“”ôD*G0()ƆOƐ1[];4V526‘’9H73R8	32	71																																							3																																																														
sps-sps.txt	Latin	 anitosemruy fkv gp.bTAGJY“”KSNlFMjVwR?!PdE'I‘’;BU:hHWDLO()0[]—24-561/73c9	29	45																																																																																																					
spy-spyNT.txt	Latin	 okēiuaynte ōābmhcrslw꞉. Y'gK/MN“”*B‑?I+ĀT!SAŌ‘’C-LfOFWĒ:RE0()21U46[]85	29	42																																																																																																					
sri-sri.txt	Latin	 raãeiʉĩmg soupk̃bd .ẽywtõjũnMñIí:J́Ĩáéú“”!YlG—PcSO¿?ÕNÃCDóAWB’vÑhEfTɄü‘FLzHqKZRUx();ŨẼQÁV	16	72																																							2																																																														
srm-srmNT.txt	Latin	 ainudeësötok mbf. whgljpNMGJB“W:HDA”S?KFT˻˼UP’IEzL!‘-vO0Z()[]Ë1ú2Ö4;ír6	24	48																																																																																																					
srn-srnNT.txt	Latin	 anieu sodrktfmbg.wpl yMADY'èGE:“”BShNPK?UFWT!-LI‘’ÈêHOvR0ô()j2146z3á97c85	25	49																																																																																																					
srp-srp1865.txt	Latin	 aieojsnvdurtmklp g zšb.hæècIžA;G:JðBSM?DTNPVKOfHZE!RFLU-ÈŠCŽ)“”ÆÐ	12	54																																																																																																					
srq-srqNT.txt	Latin	 eauirsno ɨc.qmbtãdhjgẽñJ̃ yDõúMAESNlũ—íCP“”Tpĩ¿?éŨIáUH¡!vƗÑóf:ÃFBzÓGQLRZ‘’x()Vk02146Ẽ3Õ5;-	25	65																																							2																																																														
ssd-ssd.txt	Latin	 auneimktŋglbs odr.pywKTYfNS:-AM PzIDGvh0FEB?OHZ1RWLŊ7254()36U89[]“”	23	45																																																																																																					
ssg-ssg.txt	Latin	 aientlkouh smpw.g xHTJrAKN“”IMSPL?bd!‘’B0vOWGEyDRX412UFjf35:6978()V	23	45																																																																																																					
ssx-ssx.txt	Latin	a e꞉ikomptnlhu d.wysḴbIDMYPNHATSELBWO0124539768()U[]-	19	34																																							1																																																														
stp-stpNT.txt	Latin	 aꞌiumjhɨnkgtpbdo xñcrs .leBDɇJGyX:P―MNAI¿?CSKT“”EU’¡!RLY0O()Ɨ4561H27f3	23	48																																																																																																					
sua-sua.txt	Latin	 akonemgtruil hsvp .dENYyTVKIM“”HAPSO?b!‘’LRGDB-0:()[]1245;U7368	26	38																																																																																																					
sue-sue.txt	Latin	 aeinourmw stkgb.pdzA yNYl-“”OTEM?SPKGBZDf‘’I0:h;FL1W!27HR4*—U35v6()[]89/ 	31	43																																																																																																					
sus-sus.txt	Latin	 anixemrɛublɔost yfkd.g wAɲNMI«»SYEhWKXD?BGHT‹›FL:P!RpƝOU()“”	15	46																																																																																																					
sus-susa.txt	Arabic	 َنِشٍميعرُّبلستٌْ،كقدف. وﭑا ح«»ه؟ث‹›ء؛!“”()	16						21																																		7																																																														
suz-suzBl.txt	Devanagari	 ाम्के‍ीनोुरपलबतशइसंआ।ियदगव  हङचथ१जभख़:२ूएफ“”अ३ठ४;ड५-ट०६७ौढ?८९ओछउ‘’ैऊधघ.झऐऔ!ई()/‌	17									62																															2																																																														
swe-swe.txt	Latin	 earntsdilomgkhävuf öåp .bcj()y”[]DJHG:SMPANEF1IKVTBxO?20-L’!–35_4R67éUÄ89;C/zÖÅq­ZQY +wיאבגדהוזחטכלמנסעפצרשתקX%W…á»&èó=	36	62				22																																																																																																	
swh-swh1850.txt	Latin	a iunk ewmotlyhsb gd.zpjrfMvcYK“B”NW;HSA?:!LPTUJIREF'DG()ZOV—C-13258	20	48																																																																																																					
swh-swhonen.txt	Latin	a iunkewmoltyhsb dg z.rpjfvcMBK“YWNAH”SI?;L:EUJ‘T!D0P’RG -ZFʼO12()V5C346789][…	30	48																																																																																																					
swh-swhulb.txt	Latin	"a iuknewmotlhysb d gz.rjpfvcMYKNAWBH“”S;I'?LUTED!JP-:GRZF0OV()—12C354678’`9–_‘""+[]={}x/Qq*"	39	51																																																																																																					
swp-swp.txt	Latin	a ieuon bstmrdg hl.wpIEAy‐k“”TG;U:’NPM?SvKHOB!‘DLR()1W2Vf34—56097-8cxFJZz―Yq	28	48																																																																																																					
sxb-sxbNT.txt	Latin	a iounwekm grtlyzs d.bKOfNY-Aʼ“”*ME?pPIjSvW!‘’hTLG:B;DcRZ()FJ—[]U0…461CV32	27	47																																																																																																					
tac-tacNT.txt	Latin	 aileu'rnmgéá okshcbíwtpj. úyóOLAE:N―PMRWJSTB¿?«»KIYCÉ›¡!G()U‹6dfHñÁ0—v-41	23	51																																																																																																					
taj-taj.txt	Devanagari	 ा्े‍नमर लसीिदबहगङुयोतपजथ।चभशकवखछइआए ू‌धैओःट“फ”अउषघ?झठडढ‘’ँणञऊ!ंौईऐ-६():औ	14									57																															2																																																														
tam-tam2017.txt	Tamil	் குதிானபமரவடயைலளசறநேஅோ  ெஎஇண.ஙொீஉ;ழஆூஒ:ஸஜஏ?“ஞஊஷஓ”0ஐஈ!1235467()89ௌ’‌-ஹ/‘	26														45																										1																																																														
tav-tav.txt	Latin	 airoceʉunmjt pãb.yĩqg ñwásTDJCõẽd“”MAl:í—NYP̃SũɄé¿?EóO’BRIWvhfÑ‘¡!́FGHLÁUĨúQzÃÕk()VŨ;Í	17	68																																							2																																																														
taw-taw.txt	Latin	 ɨaknlegpob md tysiu.wŋñGhPABcJjNKTMY?ÑSCE0LODWH2415367U98[]	17	43																																																																																																					
tbc-tbc.txt	Latin	 ainuodelm gtŋskpr b.ywAfJT“”MIKS?GPŊNORUBDF‘’E!v0h1jHL2Y:()W4573689;-[]	27	45																																																																																																					
tbf-tbf.txt	Latin	 aienotsgumk rvbp l.dIMERS“N”KAP?BGTOV!‘’L0D()1w2;4[]53U9:f678-x	27	37																																																																																																					
tbg-tbg-a.txt	Latin	 a ivknouesqmrht. pIKVNMAPS?Há7l:ROBbEdQ1UG0()23TfDJ6g4—L5-[]	20	41																																																																																																					
tbg-tbg.txt	Latin	a ivrtnouekqmh  .pKsVINMTAHSlEb?P:áBD0dQJRfg1O˻˼2G/-7U43()5L689–F—[];½yW=‑jבגדהwוZזחטYיכלמנסעפצקרשת¼	31	48				21																																																																																																	
tbl-tblNT.txt	Latin	  enmluaótkygodsbi hw.èéôàòfJDT“”NrBêùYMOKSì?LH‘’GAIWPÓFp-URE()É!:Êc	14	54																																																																																																					
tbo-tbo.txt	Latin	a iuoneh glmtwpybdk. sYM’‘ATGPEKI?HBUNLSW“O”D10!72:()4;6][5839	26	36																																																																																																					
tbz-tbzsim.txt	Latin	 ɛ̀nkiɑtḿdbɔuyìõeí p s.ùórKòwèúcfĩYhDũS:MéBANITǹE?ń0O!WFPÒ()ḿ-12ƐÁU3546Ɔ7CÍ8Ã9[]ÌǸŨḾÀÚÓŃĨHÉ	22	68																																							3																																																														
tca-tcaNT.txt	Latin	 aüxngũrmcei tẽhyãpo.wRĩè ḏñáTN—́íCũéú:PõbYEs¡!ó¿?q“”MADÜ0GB1IÑǘ72Ẽl-W4LÃOZ‘’5F6fÁ3Í89k[]z()ĨUSQÉ	29	67																																							3																																																														
tcs-tcs.txt	Latin	 aienopmldbst ukgrw. yzGZDAB‘E’SWPYIKMNL?!OT“”R0:U1254;()3796$8-[]'	29	38																																																																																																					
tcz-tczchongthu.txt	Latin	 ahnieuotglmkcspdj  .vbPA’rHyJC'“K”-NIMST?ELwzBD!G;VOZR:‘()–U0fx521—436*7XF8Y9q/Q`Wà…é	32	54																																																																																																					
tdt-tdt.txt	Latin	 aienousr htmklbd .fNpMJH-ISg“”vEALBKTDjz?PO!éãF‘’:RUáóGcxí ZCÁ()É][;wXúVq6Q	19	57																																																																																																					
tee-teeNT.txt	Latin	a iuntc'hljs xkm.povyqCPrJeDúA:―TSbVdMNéIgY“”LQífóXáBEGzUHFZRK Oñ	9	56																																																																																																					
tel-tel2017.txt	Telugu	 ుినా్రకలంవతపదడేమయచోస.టగీెఅ ూ బళజశహఆషొఉైఇధణఎభ“”ఒఏఈథ?ృఫఞఖౌఐ0’‘ఠ!ఘఊఓ21534ః7‌6ఛ()ఢ8-9ఔ:ఋ[]ఝఙ­;ౄ	28															63																									1																																																														
ter-terNT.txt	Latin	 okeinatu pvhxóy'máí ús.érâIêKûYd—ôJglj:zEPNHVîbMS?ÉA“”ÁXUfOTÂÍ-ÊÚF!L;R()Î‘’ÓÛÔ[]D	19	63																																																																																																					
tet-tet.txt	Latin	 anioeuksmtl rꞌ bhd.NMfH-Y!KA”“SETwBOLIR?DPU‘’Fg:pG()y ;[]WZz6c	19	44																																																																																																					
tew-tew.txt	Latin	 niaˀd íehwá̱̖oyuätspkmvâgbóꞌ -.úéốHJîûTjrcN“Iê”Yl̂PWS?C:UMAGBD’‘O()EK0zLÓR;xZÚ1F2Í4Á5f—387q96ÛÂQÔ	26	69																																							4																																																														
tfr-tfrNTpo.txt	Latin	 oalkgj̈neri sbëywthṗ.döm uäĩSEõẽúãJ»Tz«PGcKLBD¿?éíMWNC()áA”“ËũI0Rvó¡!fÄ1ÖĨ:O7q̃2FZH4;5Ú’3Y6‘É98xQñÃ	28	70																																							4																																																														
tgk-tgk.txt	Cyrillic	 ао динрмубтескҳш звг.лхфӯпҷқяӣйИёМч:«»ъХӮБПА?ВОҲғ!ШТДЯ„“Э—РСНЗФЧэКЛю-ҶЮЕУЁҚ;()ГҒЙж2…[]51	22			67																																																																																																			
tgl-tglulb.txt	Latin	"a ngistolkmyuphbrd  .ewASD-PNIYJ“MK”H;'B?ETGc!vzLC—:fZR0OWUFq()j21534678x9 VQ’""/[]*–"	34	51																																																																																																					
tgo-tgo.txt	Latin	 aeihgonr mtyuwvŋkɨlb .djsLJK“M”TGNIBA?pPSERV!WHUYŊ‘’:;OD0()1—324/6f5-7'8	27	46																																																																																																					
tgp-tgp.txt	Latin	 aionermltu hsvp ̃k.gjdAMGITP“”HKJN?!LSEVb’‘RwcOy:CBzD;0Zf—Fx1U2'W4q65Q73-…()9	27	50																																							1																																																														
tha-thaKJV.txt	Thai	าน​รอเ้ง่ะักยลมวท หขดพจีิคแตบสป์ไู ใืช็โุำึผถซญฮธศษ”“ฟณภฉฝๆ‘’ฏฐฆฤ๋ฎฑ()๊-ฬฒ[]ฌฯ	12																			66																																																																																			
tif-tif.txt	Latin	 aikmlunotebp d-sy wgf.KGY:r!ANS;JTL?IPMDvUBF0hERWH()O14j2[]536978	23	43																																																																																																					
tim-tim.txt	Latin	 eâamnikŋtgo ublprdhy.wsAY H“”DNGKPM?LSBETIWÂ0UOR142753689fz‘	18	43																																																																																																					
tiw-tiw.txt	Latin	ai nr uwgyptmk-lje.so() hAKNd“”JcbPMWfvS?B‘’TYCH'zG1L2ZEID0R!:O3x547869qF	25	48																																																																																																					
tiy-tiy.txt	Latin	 énaoeiubgdtm rskwlyf. hATJBMKE“”NIS-FP?DRG‘’pUWY!LH()O:jíóÉ	14	46																																																																																																					
tke-tke.txt	Latin	 a eionuwlhmdygr ktbv.sM:“pzYj”fOANV?GZE‘’K;!SW'DPB-xFTHLc()R[]I—U–	20	47																																																																																																					
tku-tkuNT.txt	Latin	a 'tniculhā īxskmp.zjeoūqēyr JDCōT:PúI―AXMNdQHbS¿?ŪígéLEĀá“”óĒvf’B;¡!FGKRZĪÁO()YñUÍ	17	66																																																																																																					
tlf-tlf.txt	Latin	 aionumekltbgp - ysdfwK.G“Y”rNSAJ‘’IMB?TFvPU0hDEW()ORHL41j25[]36978	24	43																																																																																																					
tmd-tmd.txt	Latin	 öaɨnmuirbdg l kŋwpyos.ñhxeäjNGMJAc“t”K;PÑDH?I‘’S!RWEBLY:TÖ0()UO412ƗŊ53C687–-9	26	52																																																																																																					
tna-tnaNT.txt	Latin	a ueinstj dcmphb. roDqyJlB'ETPAú:MC—í¿?Sfg“éQ”YUáIóvNH‘¡!zFGLRZxOV()’kñ0Á8;	20	55																																																																																																					
tnc-tnc.txt	Latin	a irk eᵽjmã'uotybĩs. wnõñũITẽSJ“”M—lú:dⱣícYRKABĨCé¿?ágENóDW‘’vOFfÑÕÃGHhqzLÉx()¡!Z0ÁŨ6Q42351	24	67																																																																																																					
tnk-tnk.txt	Latin	 əianmrehkuɨ tspwov. IɡKNflMTR“”P?SJHLA‘’F!EjOƏ)(b-dU:yWV0ƗG;YǝBg234	19	49																																																																																																					
tnn-tnn.txt	Latin	 əntamioɨk ehlursp g-.wKIfUN“M”?T!EPOSRJAL‘’ƏF;jbH:BW()d—vƗ1[7538]	23	43																																																																																																					
tnp-tnp.txt	Latin	 ənitmahuɨk orles pg.vKfINU=-“M”?T!PSRJEOLA‘’ƏdFwb;jH0:B()V12Ɨ4—6W5D	23	45																																																																																																					
toc-tocNT.txt	Latin	a ̠­nuitclháxm skpyoqeírú zj.DéPJA:dC—XbHM¿ó?Qg;NLYSEf“”T¡!Bv’IGUFORKwZñ()-W	18	57																																							1																																																														
tod-tod.txt	Latin	 aienlɛuotɠɔ z gmʋ́k.wsAdp-̀ɓyGbvLfIƓNɗ:«ZE»MSTɲKWD0ƁF?()P!YƊ‹›125 43ƲUB7Ɲ6Ɛ8V9[]O	27	53																																							2																																																														
tof-tof.txt	Latin	 arnókimübolegt dp uwsy.zG-KA“EI”ZDYM⌊⌋WP!BLS?ON:‘T’;0R17U25()4Ó6389–][cÜ	30	43																																																																																																					
toj-tojNT.txt	Latin	 aijueocnslt hym'bxr. qJpdzDgTPCM:―SvHAY¿?Eí¡!OQL‑fIBáóñéúNGFXRZ0V12Uk()…;ÚÁ	19	57																																																																																																					
ton-ton.txt	Latin	 aeioʻkunhtlmf pg .āvsēPSK:;O“I”E‌ōTAMH?ū¶NLF‘’V-!ī()U'ĀG―Ē	19	39																																							1																																																														
too-tooNT.txt	Latin	a 'ntiuclhā īxskmpoeū.zqyLjr DJēCd:ōú―TPAHMbXQ¿?gISáíNéEó“”Uvf’BO;¡!GFKRZñ()Y	17	60																																																																																																					
top-topNT.txt	Latin	a ̱itncluhá mxskípoyúqre. zjDJéACdP:―HbNM;óX¿?gQITLE¡!S“”fYv’BGFRñKOZ()UVṉ	16	57																																							1																																																														
tos-tosNT.txt	Latin	a̱ iuntchlxmkp ásyo qíúz.je-rDJCóH:dAP—XQSLNb;M¿?“égf”TYE!¡‘’vBIGFRUKZ()Oñ1	19	55																																							1																																																														
tpa-tpa.txt	Latin	 a inheumortgpvwy ꞌbd.MsY“”kA*TJl?!WNPjREGBOI‘’H0VDS12cC:KzU7()5Z46L3f;x[]	25	49																																																																																																					
tpi-tpi.txt	Latin	 ianlomegstpkbur. dy whvNOBGJMST“Y”IEAfLDK0?PH1-2‘’R4W735Fj68U()9!—V	24	44																																																																																																					
tpi-tpiOTNT.txt	Latin	 ianlomegstpkbur. d ywhNvBOGJMS“T”IYAEfDLK?0PH-‘12’R47W35Fj68U9()!—V	24	44																																																																																																					
tpt-tptNT.txt	Latin	a niutlkꞌh ycsxojmpqv.er JDEV:úPTKC—YNdAbS¿?ILíMé“”XgU’fóá¡!BOGzFQHRZ[]É0()41;236ñÚ85-	27	59																																																																																																					
tpz-tpz.txt	Latin	 aenotphmꞌkvs iuöë r.EISKA“P”lTVJMO?‘’H0bN!dBGLDËgFfR124j53ÖU6978wYqWy	20	50																																																																																																					
trc-trcNT.txt	Latin	 aṉꞌiejsuocr mhtíyáv d.góéqDxúJNzl―‑G:CTOMSübPA”p“RVfEYIûBXQFHLâUñêZôk()É;Óǐ	12	64																																							1																																																														
tsw-tswNT.txt	Latin	 au̱in osemtwlyrvd .gɗkAbꞌhczp“INɓ”fYZRjMUW?†SBTK!VD‘’O:GƊEL0CH()FJP-124[]5;367Ɓ—	27	53																																							1																																																														
ttc-ttcNT.txt	Latin	 ta'inekjol yxuzqbswm .phcrQgdDTJKN:A[]«»PYBI-¿?W“”E;OSMXCáL¡!0éG()ófRí4F21ú5‘’367ñHv—8U9	33	56																																																																																																					
tte-tte.txt	Latin	a ionleukwym sbtg.d Yp-KTN“”vSMBPGA?I‘’WELDO()0U416382V957fr	22	38																																																																																																					
tte-tteo.txt	Latin	a ionle kuymwsbtg.dp Y-KSNTIv“”AMBD?LOGEP0‘’W()U123458679Vfzc	22	39																																																																																																					
tuc-tuc-o.txt	Latin	 aioetnmuglphrsv ŋ .dbzykYwMTP:VI“AE”SNL?KGU!OŊ‘R’0BD()W1ZH2435-F7[]69f8J	26	47																																																																																																					
tuc-tuc-t.txt	Latin	 aiteounmglvhsrp ŋ .zykbYwMdTI:PVE“A”SL?KRUN!OŊ‘G’Z0B()DW1H2435-F7[]69f8+J	27	47																																																																																																					
tue-tue.txt	Latin	 iraʉeã octĩ̃mnupśd.gwy jõbẽáéñCíóqTJMũ:“”úY—lSPh;ANB¿?ÃɄÕDE’WfvIÑ‘FGOzHL¡!ĨR()ÁQZÉUVxkÍẼÚŨ	17	73																																							2																																																														
tuf-tuf.txt	Latin	 acrtiuyonh ejswáb.qí ̃mESéúJCBAld:UIó-—“”RPpT¿?WMYfgO’vFGDzQLHNZ‘¡!xkVñ;K	16	57																																							1																																																														
tuo-tuoNT.txt	Latin	 areʉiꞌoãctnwsm upj.ĩ̃ẽ õgydbñqTũMÕJNCíA”:“é́Y—lúBSPá¿?EDóÃɄIWfvhG’‘zÑLHRFO»*ZQ-UĨ É;Ẽk¡!xV()KŨ	21	72																																							2																																																														
tur-turev.txt	Latin	 aenirlıdkuystmüob  .zşğgvöcç'hpBAY“RK”SİTOfEHMDGÇ?!:Ş‘N;’âÖPLFV–UZ0Ü-*IC21j5346û789()ÂîÛĞ	28	62																																																																																																					
tvk-tvk.txt	Latin	 ieantlmxuso ghvk rp.bdEMHIS“?”N!XVTKDRP()‘’AB‑LU0OF:12;f…74356w89WG-y	27	43																																																																																																					
twi-aka.txt	Latin	 aneomisɛɔwurykbdft h .pAgNMlYʼ“S”OEW;ƆB?IKHDƐ!‘:’GPFTL R-0()2U1543768õ—9vã–	29	47																																																																																																					
twi-twi.txt	Latin	 aneomisɛɔwurykbdft h .pAgNMlYʼ“S”OEW;ƆB?IKHDƐ!‘:’GPFTL R-0()2U1543768õ—9vã–	29	47																																																																																																					
txq-txq.txt	Latin	a neouimtklsrd hb g.f-ꞌAMNYpBTH!DL”“KSPE?IF‘’O:URwG0()W;y 12][3547698—jcCZ	29	45																																																																																																					
txu-txuNT.txt	Latin	 ameknrjtãu bihỳ.dwoẽyêpxĩ'à gôNõMKBũDJA?ỹ—:G“”PITXẼE0ORÃ1Ỳ‘’27ÕWU45À3ÔỸ6Ê89YŨĨ	22	57																																																																																																					
tzj-tzjE.txt	Latin	 aecn'jirtuo lhkxmwbsqyzp. JD-Cgd—:PúTAáíNMI¿?óEKRféWSYXvLBQGFHñOZU()¡!	14	57																																																																																																					
tzj-tzjNT.txt	Latin	 ainjc'eortu hlkxmwbqsp. zyJDgdC—:PúIíQAáEMNó¿?TfRSév̱XBLKWGFñHOZYU()	11	57																																							1																																																														
tzo-tzoNT.txt	Latin	 ictau'eolnhs jymbx.qpv rJTDHC―M:dYLPSAIE-¿?“”ígOzáBNófé’QñXGF¡!RVZúU;()k‘Ú	19	56																																																																																																					
tzo-tzoSA.txt	Latin	 aiclutꞌeosn jhbyxm.qv pJrDLC―T:MPYSIAdáíE¿?”“gOBéú’fzXNó‐GFHQ;0()¡!RZV136425k7U98ñ	27	56																																																																																																					
tzo-tzotzc.txt	Latin	 aitceulꞌos njxhby.mqv pJrTCD―Y:MPdA¿?SLBgEáí“”OIzóf’Q-NV0úéXG()FH¡!ñRZ142635U87k9	26	56																																																																																																					
tzo-tzotze.txt	Latin	 acitlu'oens jhyxbm.vqp JrDLC―T:MYPdAáSEIí¿?Xg“”VBézOó‑úf’NQGF¡!()R0Z;14352k6U987ñ$	29	54																																																																																																					
tzo-tzoZNT.txt	Latin	 iactꞌuole snhxjmyb.q pvrJTR―CMLYIPdAáE:S”“¿?í-VOBXz’gféNó;DñGFúQ¡!Z0()k6U3	20	55																																																																																																					
ubr-ubr.txt	Latin	 ainoustmber gwfyk .dOAGBh“IY”lJ ’v;p!SjNKc?PTMWERD:‘0CFLH—z()Z125x-U437986[]q@Q'%V	32	51																																																																																																					
ubu-ubu-andelale.txt	Latin	 aoniumelkpg sbrd.y-tYw P’‘“”AK⸥⸤ájN:OMéúSóíJ?UILTWE;!GBRD()ÓÚ	17	45																																																																																																					
ubu-ubu-kala.txt	Latin	 einoumalkpg btdrsy.Yw P’‘“”K⸤⸥ANj-:MEJSOéT?áILU!W;GBRDúó()í102c345f*6v8	26	46																																																																																																					
ubu-ubu-nopenge.txt	Latin	 ienoaumlkpg btrs.ydYj wP’‘*“”K⸤⸥AN:MEíJSOé?TáILU!úW;GBRDó()-	18	43																																																																																																					
udu-udu.txt	Latin	 iamonk’udhes /ltwgbyrpj.̱cḵṯŋ AD:HYẖPKTM?WIBSUEḴGCNJLRṮ()–!OŊ317-	16	49																																							1																																																														
uig-uigara.txt	Arabic	ى اەنلرۇدئتمقيبكسڭپشېوغۈ،زھ چگۋۆ.ـخ؛ج-:«»!؟ف()—|‍ ‹›ژחדפאבגהוזטיכלמסעצקרשנתه6“”1ع٪3 20	27					22	36																																		1																																																														
